SMILES,absorption,emission,phosphorescence_peak,hl_gap,soqy,flqy,metal_complex,reference_DOI
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OC)C=CC=2,561.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1cncnc1)C=CC=2,562.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(O)cc(O)c1)C=CC=2,557.0,572.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OCC=C)C=CC=2,560.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]c(cc1C)C)C=CC=2,612.0,670.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)cc1OC)C=CC=2,571.0,604.0,,,,,,10.1002/minf.201000089
Clc1ccccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,555.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C)C=CC=2,557.0,572.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)cc(OC)c1)C=CC=2,556.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OCc1ccccc1)C=CC=2,561.0,578.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)C(OC)=O)C=CC=2,558.0,575.0,,,,,,10.1002/minf.201000089
Clc1c(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(Cl)cc(OC)c1O,556.0,583.0,,,,,,10.1002/minf.201000089
P(c1ccccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)(c1ccccc1)c1ccccc1,558.0,573.0,,,,,,10.1002/minf.201000089
Brc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(OC)c(OC)c1,557.0,573.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3OCOc3ccc1)C=CC=2,559.0,574.0,,,,,,10.1002/minf.201000089
s1c(ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)C,574.0,597.0,,,,,,10.1002/minf.201000089
Ic1ccc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,560.0,574.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc(cc1)CO)C=CC=2,569.0,588.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)ccc1OC)C=CC=2,561.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OC(F)F)C=CC=2,554.0,570.0,,,,,,10.1002/minf.201000089
Brc1cc(Br)cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1OC,558.0,573.0,,,,,,10.1002/minf.201000089
Ic1cc(cc(OC)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,561.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(cccc1C)C)C=CC=2,544.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(cc(F)c1)C(F)(F)F)C=CC=2,553.0,569.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)ccc1F)C=CC=2,555.0,571.0,,,,,,10.1002/minf.201000089
Brc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(OC)cc1OC,571.0,602.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)-c1cc(ccc1)C(O)=O)C=CC=2,565.0,581.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)c(cc1)C)C=CC=2,556.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])ccc1OC)C=CC=2,559.0,577.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1CC)C=CC=2,554.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(cc1)CC)C=CC=2,556.0,571.0,,,,,,10.1002/minf.201000089
Clc1cc(cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1F)C(F)(F)F,557.0,578.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(OC)cccc1F)C=CC=2,558.0,575.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(cc1)C)C=CC=2,555.0,570.0,,,,,,10.1002/minf.201000089
Brc1cccc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1O,560.0,581.0,,,,,,10.1002/minf.201000089
Brc1ccc(F)cc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,553.0,571.0,,,,,,10.1002/minf.201000089
Brc1cc(cc(OC)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,560.0,578.0,,,,,,10.1002/minf.201000089
Brc1cc(ccc1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,562.0,582.0,,,,,,10.1002/minf.201000089
Brc1c(O)c(OC)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,556.0,572.0,,,,,,10.1002/minf.201000089
Brc1ccc2OCOc2c1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,561.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1)CCCC)C=CC=2,558.0,574.0,,,,,,10.1002/minf.201000089
Brc1cc(c2OCOc2c1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,565.0,587.0,,,,,,10.1002/minf.201000089
Brc1cc(ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)C,557.0,574.0,,,,,,10.1002/minf.201000089
BrCCOc1ccc(cc1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,566.0,591.0,,,,,,10.1002/minf.201000089
Brc1cc(ccc1F)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,554.0,568.0,,,,,,10.1002/minf.201000089
Clc1cc(O)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,566.0,589.0,,,,,,10.1002/minf.201000089
Clc1nc2c(cc1\C=C\c1n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c1)C)cccc2,561.0,581.0,,,,,,10.1002/minf.201000089
Clc1cc(ccc1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,561.0,581.0,,,,,,10.1002/minf.201000089
Clc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(O)c(OC)c1,564.0,590.0,,,,,,10.1002/minf.201000089
Clc1ccc(Oc2ccc(cc2)\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)cc1,559.0,577.0,,,,,,10.1002/minf.201000089
Clc1cccc(F)c1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,552.0,569.0,,,,,,10.1002/minf.201000089
Clc1c(cccc1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,555.0,571.0,,,,,,10.1002/minf.201000089
Clc1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(OC)c(OC)c1,556.0,571.0,,,,,,10.1002/minf.201000089
Clc1c(cccc1O)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,556.0,577.0,,,,,,10.1002/minf.201000089
Clc1cc(ccc1)-c1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,592.0,628.0,,,,,,10.1002/minf.201000089
Clc1cccc(C)c1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,543.0,567.0,,,,,,10.1002/minf.201000089
Clc1cc(ccc1C)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,562.0,578.0,,,,,,10.1002/minf.201000089
Clc1cc(Oc2ccc(cc2)\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)ccc1,559.0,579.0,,,,,,10.1002/minf.201000089
Clc1cccc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1O,559.0,580.0,,,,,,10.1002/minf.201000089
Clc1c(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(F)ccc1F,563.0,579.0,,,,,,10.1002/minf.201000089
Clc1cc(cc(OC)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,559.0,577.0,,,,,,10.1002/minf.201000089
Clc1cc(F)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,554.0,571.0,,,,,,10.1002/minf.201000089
Clc1cc(ccc1F)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,553.0,568.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C=1CCCCC=1)C=CC=2,549.0,565.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1Oc1cc(OC)ccc1)C=CC=2,557.0,575.0,,,,,,10.1002/minf.201000089
Clc1cc(Oc2cc(ccc2)\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)ccc1Cl,555.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(Oc3ccc(cc3)C)cc1)C=CC=2,561.0,581.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c(cc(OC)c1OC)cccc3)C=CC=2,565.0,595.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1C(F)(F)F)C(F)(F)F)C=CC=2,578.0,591.0,,,,,,10.1002/minf.201000089
Ic1cc(ccc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,555.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(OC)cc1F)C=CC=2,557.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(Oc3ccc(cc3)C=O)cc1)C=CC=2,566.0,588.0,,,,,,10.1002/minf.201000089
Ic1cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(F)cc1,556.0,569.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(OC)c(O)c1)C=CC=2,563.0,587.0,,,,,,10.1002/minf.201000089
Clc1cc(Oc2cc(ccc2)\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)cc(Cl)c1,555.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(C(C)(C)C)c1O)C=CC=2,563.0,583.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)c(C)c1C)C=CC=2,565.0,593.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(Oc3ccccc3)c(F)cc1)C=CC=2,554.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC)c(F)cc1)C=CC=2,556.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(C)c(O)cc1)C=CC=2,566.0,605.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OC)c1F)C=CC=2,554.0,569.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc([N+](=O)[O-])c1O)C=CC=2,559.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCC)cc1OCC)C=CC=2,572.0,608.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OCC)c1OCC)C=CC=2,557.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)ccc1O)C=CC=2,562.0,590.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc(cc1)-c1ccccc1)C=CC=2,594.0,639.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(OC)c1OCC)C=CC=2,557.0,575.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(Oc3ccc(F)cc3)cc1)C=CC=2,558.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OCC)ccc1)C=CC=2,555.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1F)C(F)(F)F)C=CC=2,564.0,581.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(cc(C(C)(C)C)c1OC)C(C)(C)C)C=CC=2,557.0,575.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC(F)F)cc1)C=CC=2,555.0,572.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OCc3ccccc3)cc(OCc3ccccc3)c1)C=CC=2,557.0,573.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc3OC(F)(F)Oc3cc1)C=CC=2,558.0,575.0,,,,,,10.1002/minf.201000089
S(C)c1ccccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,559.0,582.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(C)c(OC)cc1)C=CC=2,561.0,575.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)c(F)cc1F)C=CC=2,561.0,578.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\[C@@H](C)c1ccccc1)C=CC=2,565.0,587.0,,,,,,10.1002/minf.201000089
s1ccc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1C=O,572.0,598.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c(cccc3)c(c3c1cccc3)C)C=CC=2,559.0,581.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1Oc1ccc(F)cc1)C=CC=2,557.0,574.0,,,,,,10.1002/minf.201000089
Brc1c(O)c(cc(Br)c1OC)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,563.0,582.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(C)c(cc1C)C)C=CC=2,558.0,580.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC(F)(F)C(F)F)ccc1)C=CC=2,551.0,568.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OC(F)(F)F)ccc1O)C=CC=2,560.0,579.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)c(C)c1OC)C=CC=2,565.0,589.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(ccc1F)C(F)(F)F)C=CC=2,571.0,577.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cccc(C)c1C)C=CC=2,560.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(OC)cc1)C=CC=2,557.0,575.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]ccn1)C=CC=2,567.0,592.0,,,,,,10.1002/minf.201000089
Ic1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,576.0,601.0,,,,,,10.1002/minf.201000089
Clc1c(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c(F)ccc1C,553.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(N3CCCCC3)cc1)C=CC=2,574.0,682.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])c(N3CCCC3)cc1)C=CC=2,584.0,622.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(ccc1)C#N)C=CC=2,555.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OC)cc1F)C=CC=2,562.0,582.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(cc(c1)C)C)C=CC=2,556.0,572.0,,,,,,10.1002/minf.201000089
Ic1c(O)c(OC)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,566.0,595.0,,,,,,10.1002/minf.201000089
S(C(F)(F)F)c1ccc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,556.0,572.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1OC(F)(F)F)C=CC=2,559.0,574.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(OC)cc(OC)cc1O)C=CC=2,579.0,615.0,,,,,,10.1002/minf.201000089
Brc1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,572.0,592.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc3c(c1)cccc3)C=CC=2,577.0,592.0,,,,,,10.1002/minf.201000089
s1cc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,555.0,573.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1C)C)C=CC=2,559.0,578.0,,,,,,10.1002/minf.201000089
Clc1ccc(cc1)-c1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,594.0,629.0,,,,,,10.1002/minf.201000089
Clc1c(OC)c(OC)ccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,563.0,585.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(cc1O)C(O)=O)C=CC=2,567.0,586.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c([nH]c1)cccc3)C=CC=2,584.0,634.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C(=C\[C@@H](CC=C)CC)\CC)C=CC=2,550.0,566.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c(cccc3)c(N(C)C)cc1)C=CC=2,582.0,627.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCc3ccc(F)cc3)cc1)C=CC=2,564.0,587.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c3c([nH]c1C)cccc3)C=CC=2,595.0,656.0,,,,,,10.1002/minf.201000089
s1c(C)c(cc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C)C,577.0,605.0,,,,,,10.1002/minf.201000089
S(=O)(=O)(C)c1ccc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,567.0,573.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1nc(ccc1)C)C=CC=2,556.0,570.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(ccc1)C=O)C=CC=2,553.0,569.0,,,,,,10.1002/minf.201000089
Clc1cc(cc(Cl)c1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,555.0,571.0,,,,,,10.1002/minf.201000089
Clc1ccccc1-c1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,588.0,619.0,,,,,,10.1002/minf.201000089
Brc1cc(F)c(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,569.0,580.0,,,,,,10.1002/minf.201000089
Brc1c(O)c(OC)cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1Br,567.0,594.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(OCC)c(O)cc1)C=CC=2,571.0,623.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(cc(OC)cc1OC)C(OC)=O)C=CC=2,569.0,596.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C(=C\c1ccccc1)\C)C=CC=2,564.0,587.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(ccc1)B(O)O)C=CC=2,555.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccccc1B(O)O)C=CC=2,555.0,565.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc([N+](=O)[O-])ccc1F)C=CC=2,561.0,581.0,,,,,,10.1002/minf.201000089
Clc1ccc(Cl)cc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,556.0,575.0,,,,,,10.1002/minf.201000089
Brc1ccc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,556.0,571.0,,,,,,10.1002/minf.201000089
Clc1c(cc(Cl)cc1Cl)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,572.0,586.0,,,,,,10.1002/minf.201000089
Brc1cc(cc(Br)c1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,557.0,571.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1[nH]ccc1)C=CC=2,586.0,641.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C1CCCCC1)C=CC=2,525.0,540.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C=C\c1occc1)C=CC=2,562.0,578.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\C#Cc1ccccc1)C=CC=2,563.0,580.0,,,,,,10.1002/minf.201000089
s1cccc1\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,568.0,588.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(F)c(cc1)-c1ccccc1)C=CC=2,561.0,578.0,,,,,,10.1002/minf.201000089
Brc1cc(Cl)cc(\C=C\c2n3c(C=C4[N+](=CC=C4)[B-]3(F)F)c(c2)C)c1O,561.0,576.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1oc(cc1)-c1ccc([N+](=O)[O-])cc1)C=CC=2,600.0,628.0,,,,,,10.1002/minf.201000089
Brc1ccc(cc1)-c1oc(cc1)\C=C\c1n2c(C=C3[N+](=CC=C3)[B-]2(F)F)c(c1)C,594.0,626.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1ccc(OCC)cc1)C=CC=2,564.0,588.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1c(n(nc1C)C)C)C=CC=2,564.0,591.0,,,,,,10.1002/minf.201000089
F[B-]1(F)[N+]=2C(=Cc3n1c(cc3C)\C=C\c1cc(ccc1)C(O)=O)C=CC=2,553.0,568.0,,,,,,10.1002/minf.201000089
